Subject,Predicate,Object
EAF44FF42A10AE79D8955DAE997C9091 041F37E6D151A7F3E16CC98201B113EE 30A7DAAF928071F7E6C70A83F50964E3,has_word,041F37E6D151A7F3E16CC98201B113EE
EAF44FF42A10AE79D8955DAE997C9091 041F37E6D151A7F3E16CC98201B113EE 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
0AEBA28E322E2F415707C6D8C1AF1282 3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,0AEBA28E322E2F415707C6D8C1AF1282
0AEBA28E322E2F415707C6D8C1AF1282 3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,3BC3E698E052ED76F1AE560F0DD8AD3B
0AEBA28E322E2F415707C6D8C1AF1282 3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
0AEBA28E322E2F415707C6D8C1AF1282 3BC3E698E052ED76F1AE560F0DD8AD3B 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
4EAFF0963EEE649E2EED79279DD38A92 24C844712FC0DA619AF1168A91CA36F9 15E8C6878F0634F2036147E76027B92D 30A7DAAF928071F7E6C70A83F50964E3,has_word,4EAFF0963EEE649E2EED79279DD38A92
4EAFF0963EEE649E2EED79279DD38A92 24C844712FC0DA619AF1168A91CA36F9 15E8C6878F0634F2036147E76027B92D 30A7DAAF928071F7E6C70A83F50964E3,has_word,24C844712FC0DA619AF1168A91CA36F9
4EAFF0963EEE649E2EED79279DD38A92 24C844712FC0DA619AF1168A91CA36F9 15E8C6878F0634F2036147E76027B92D 30A7DAAF928071F7E6C70A83F50964E3,has_word,15E8C6878F0634F2036147E76027B92D
4EAFF0963EEE649E2EED79279DD38A92 24C844712FC0DA619AF1168A91CA36F9 15E8C6878F0634F2036147E76027B92D 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
1A2DAD559CEC07243038A242A6B965CD 49662D783AAB43328076C06B9A051670,has_word,1A2DAD559CEC07243038A242A6B965CD
1A2DAD559CEC07243038A242A6B965CD 49662D783AAB43328076C06B9A051670,has_word,49662D783AAB43328076C06B9A051670
5762A6B135AB7FA014264D63492A325D 30A7DAAF928071F7E6C70A83F50964E3,has_word,5762A6B135AB7FA014264D63492A325D
5762A6B135AB7FA014264D63492A325D 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
9D5E280932B09ADE6D2ED30978AF2B19 30A7DAAF928071F7E6C70A83F50964E3,has_word,9D5E280932B09ADE6D2ED30978AF2B19
9D5E280932B09ADE6D2ED30978AF2B19 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
5762A6B135AB7FA014264D63492A325D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,5762A6B135AB7FA014264D63492A325D
5762A6B135AB7FA014264D63492A325D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
5762A6B135AB7FA014264D63492A325D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
F316C39E4572BD3AA784AE4F7202200D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,F316C39E4572BD3AA784AE4F7202200D
F316C39E4572BD3AA784AE4F7202200D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
F316C39E4572BD3AA784AE4F7202200D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,D167F18D801C268D014DFB2E94CA67D7
D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
D167F18D801C268D014DFB2E94CA67D7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
7F682582DB73DA073DAEE558958CB261 88D1467BD39F3DB982FFAE7AAB18AC09 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,7F682582DB73DA073DAEE558958CB261
7F682582DB73DA073DAEE558958CB261 88D1467BD39F3DB982FFAE7AAB18AC09 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,88D1467BD39F3DB982FFAE7AAB18AC09
7F682582DB73DA073DAEE558958CB261 88D1467BD39F3DB982FFAE7AAB18AC09 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
3580E6AE3098BB9470BBE0A39ACF83E7 30A7DAAF928071F7E6C70A83F50964E3,has_word,3580E6AE3098BB9470BBE0A39ACF83E7
3580E6AE3098BB9470BBE0A39ACF83E7 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
A7E9BFEAF05BB6C4E85BDB4EE8F5BC78 30A7DAAF928071F7E6C70A83F50964E3,has_word,A7E9BFEAF05BB6C4E85BDB4EE8F5BC78
A7E9BFEAF05BB6C4E85BDB4EE8F5BC78 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
97117D6DD4560B42E6020E0000D49B3A,has_word,97117D6DD4560B42E6020E0000D49B3A
FBB378FDF79D175D21FB82C1263AE3C4 F59C0C5844866F1F4EBDDD7036C817EA B4D8CFE577B2548F2BFC0D822025711F 30A7DAAF928071F7E6C70A83F50964E3,has_word,FBB378FDF79D175D21FB82C1263AE3C4
FBB378FDF79D175D21FB82C1263AE3C4 F59C0C5844866F1F4EBDDD7036C817EA B4D8CFE577B2548F2BFC0D822025711F 30A7DAAF928071F7E6C70A83F50964E3,has_word,F59C0C5844866F1F4EBDDD7036C817EA
FBB378FDF79D175D21FB82C1263AE3C4 F59C0C5844866F1F4EBDDD7036C817EA B4D8CFE577B2548F2BFC0D822025711F 30A7DAAF928071F7E6C70A83F50964E3,has_word,B4D8CFE577B2548F2BFC0D822025711F
FBB378FDF79D175D21FB82C1263AE3C4 F59C0C5844866F1F4EBDDD7036C817EA B4D8CFE577B2548F2BFC0D822025711F 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
05F5D6F641BA1588582D9AF27DDBF57E 62FCDEECABB377BD5620806B6D2E91DC 30A7DAAF928071F7E6C70A83F50964E3,has_word,05F5D6F641BA1588582D9AF27DDBF57E
05F5D6F641BA1588582D9AF27DDBF57E 62FCDEECABB377BD5620806B6D2E91DC 30A7DAAF928071F7E6C70A83F50964E3,has_word,62FCDEECABB377BD5620806B6D2E91DC
05F5D6F641BA1588582D9AF27DDBF57E 62FCDEECABB377BD5620806B6D2E91DC 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
3A4ECA908F29DBD1E46812AB3BE482B6 30A7DAAF928071F7E6C70A83F50964E3,has_word,3A4ECA908F29DBD1E46812AB3BE482B6
3A4ECA908F29DBD1E46812AB3BE482B6 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
64AF2F85366A0AAD5E19CF3BF7839E02 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,64AF2F85366A0AAD5E19CF3BF7839E02
64AF2F85366A0AAD5E19CF3BF7839E02 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
64AF2F85366A0AAD5E19CF3BF7839E02 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
529A7CDD1001A7B3EA607381257E5D70 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,529A7CDD1001A7B3EA607381257E5D70
529A7CDD1001A7B3EA607381257E5D70 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
529A7CDD1001A7B3EA607381257E5D70 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
C5C3F4F917814A68E4D9E10F4A50EB9D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,C5C3F4F917814A68E4D9E10F4A50EB9D
C5C3F4F917814A68E4D9E10F4A50EB9D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
C5C3F4F917814A68E4D9E10F4A50EB9D 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,BF95E706755110883F3F7732B7E22BE4
BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,D692B20529049984F304AAFB1A2D7F88
BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
BF95E706755110883F3F7732B7E22BE4 D692B20529049984F304AAFB1A2D7F88 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
0F086F52DF453FAC016B44F2DEC0C3E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,0F086F52DF453FAC016B44F2DEC0C3E7
0F086F52DF453FAC016B44F2DEC0C3E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,30A7DAAF928071F7E6C70A83F50964E3
0F086F52DF453FAC016B44F2DEC0C3E7 30A7DAAF928071F7E6C70A83F50964E3 57466AD7A4F7B61E5BA5F96A55E9AE29,has_word,57466AD7A4F7B61E5BA5F96A55E9AE29
B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3,has_word,B1B6A2784E08510F25A81913B4C086AB
B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3,has_word,AB45C1C8F7A174567C67CDDBCFDFFDBD
B1B6A2784E08510F25A81913B4C086AB AB45C1C8F7A174567C67CDDBCFDFFDBD 30A7DAAF928071F7E6C70A83F50964E3,has_word,30A7DAAF928071F7E6C70A83F50964E3
D167F18D801C268D014DFB2E94CA67D7 25576A82335EA485A00E3FCBF26656F3,has_word,D167F18D801C268D014DFB2E94CA67D7
D167F18D801C268D014DFB2E94CA67D7 25576A82335EA485A00E3FCBF26656F3,has_word,25576A82335EA485A00E3FCBF26656F3
5ECC449C43659509BFAD5609FE039D48 7F26F517F33B6146F1F6AEC3600E40DB 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,5ECC449C43659509BFAD5609FE039D48
5ECC449C43659509BFAD5609FE039D48 7F26F517F33B6146F1F6AEC3600E40DB 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,7F26F517F33B6146F1F6AEC3600E40DB
5ECC449C43659509BFAD5609FE039D48 7F26F517F33B6146F1F6AEC3600E40DB 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,30A7DAAF928071F7E6C70A83F50964E3
5ECC449C43659509BFAD5609FE039D48 7F26F517F33B6146F1F6AEC3600E40DB 30A7DAAF928071F7E6C70A83F50964E3 93B81C141F49A9CAF45883C6665E0286,has_word,93B81C141F49A9CAF45883C6665E0286
